signal_dt,open_dt,close_dt,side,predicted_class,open_price,exit_price,gross_pct,commission_pct,profit_pct,profit_points,exit_reason,atr_at_entry,minutes_in_trade
2026-01-07 00:00:00,2026-01-07 01:01:00,2026-01-07 08:07:00,buy,2,79.217,77.93885714285715,-1.6134704130967514,0.04,-1.6534704130967515,-1.2781428571428535,stop_loss,1.2781428571428597,426
2026-01-07 20:00:00,2026-01-07 21:01:00,2026-01-08 07:01:00,sell,0,78.449,75.153,4.201455722826284,0.04,4.161455722826284,3.2959999999999923,timeout,1.0459285714285704,600
2026-01-08 09:00:00,2026-01-08 10:01:00,2026-01-08 10:17:00,sell,0,74.257,75.27107142857143,-1.3656240200539027,0.04,-1.4056240200539027,-1.0140714285714267,stop_loss,1.0140714285714298,16
2026-01-08 20:00:00,2026-01-08 21:01:00,2026-01-09 03:05:00,sell,0,76.651,77.56585714285714,-1.193535821916406,0.04,-1.233535821916406,-0.9148571428571444,stop_loss,0.9148571428571414,364
2026-01-09 07:00:00,2026-01-09 08:01:00,2026-01-09 12:53:00,buy,2,77.367,79.359,2.574741168715331,0.04,2.534741168715331,1.9919999999999902,trailing_stop,0.759999999999998,292
2026-01-11 19:00:00,2026-01-11 20:01:00,2026-01-12 06:01:00,buy,2,83.309,84.156,1.0166968754876526,0.04,0.9766968754876526,0.8470000000000084,timeout,1.0202142857142849,600
2026-01-12 07:00:00,2026-01-12 08:01:00,2026-01-12 09:08:00,buy,2,84.307,84.33846428571428,0.03732108331962781,0.04,-0.0026789166803721925,0.03146428571427862,trailing_stop,0.914357142857142,67
2026-01-15 18:00:00,2026-01-15 19:01:00,2026-01-15 21:31:00,buy,2,91.391,89.96928571428572,-1.5556392705127282,0.04,-1.5956392705127282,-1.4217142857142875,stop_loss,1.4217142857142857,150
2026-01-16 01:00:00,2026-01-16 02:01:00,2026-01-16 08:02:00,buy,2,90.529,89.19464285714285,-1.4739554649417796,0.04,-1.5139554649417797,-1.3343571428571437,stop_loss,1.3343571428571448,361
2026-01-16 09:00:00,2026-01-16 10:01:00,2026-01-16 11:07:00,sell,0,89.15,88.79171428571429,0.40189087412867486,0.04,0.3618908741286749,0.35828571428571365,trailing_stop,1.3051428571428596,66
2026-01-19 00:00:00,2026-01-19 01:01:00,2026-01-19 11:01:00,buy,2,93.108,93.794,0.7367787945181862,0.04,0.6967787945181861,0.6859999999999928,timeout,1.3435714285714258,600
2026-01-19 18:00:00,2026-01-19 19:01:00,2026-01-19 19:27:00,buy,2,93.788,93.14171428571429,-0.6890921165668427,0.04,-0.7290921165668427,-0.6462857142857104,stop_loss,0.6462857142857145,26
2026-01-19 20:00:00,2026-01-19 21:01:00,2026-01-19 22:07:00,buy,2,93.296,92.65114285714286,-0.6911948452850586,0.04,-0.7311948452850586,-0.6448571428571483,stop_loss,0.6448571428571432,66
2026-01-20 01:00:00,2026-01-20 02:01:00,2026-01-20 08:15:00,buy,2,94.08,94.76232142857143,0.7252566205053436,0.04,0.6852566205053435,0.6823214285714272,trailing_stop,0.7317857142857126,374
2026-01-20 20:00:00,2026-01-20 21:01:00,2026-01-20 21:20:00,buy,2,94.575,93.58800000000001,-1.0436161776367907,0.04,-1.0836161776367907,-0.9869999999999948,stop_loss,0.987,19
2026-01-21 01:00:00,2026-01-21 02:01:00,2026-01-21 04:25:00,sell,0,94.264,95.163,-0.9537044895187993,0.04,-0.9937044895187993,-0.8990000000000009,stop_loss,0.8989999999999989,144
2026-01-21 07:00:00,2026-01-21 08:01:00,2026-01-21 09:12:00,buy,2,94.009,93.85678571428572,-0.1619145887247813,0.04,-0.2019145887247813,-0.15221428571427964,trailing_stop,0.8281428571428577,71
2026-01-22 01:00:00,2026-01-22 02:01:00,2026-01-22 10:47:00,sell,0,94.071,95.37085714285715,-1.3817830605150891,0.04,-1.4217830605150892,-1.2998571428571495,stop_loss,1.2998571428571457,526
2026-01-22 19:00:00,2026-01-22 20:01:00,2026-01-23 03:22:00,buy,2,97.356,98.11742857142856,0.7821074935582472,0.04,0.7421074935582471,0.7614285714285671,trailing_stop,0.8377142857142853,441
2026-01-23 04:00:00,2026-01-23 05:01:00,2026-01-23 15:01:00,buy,2,98.248,101.805,3.620429932415929,0.04,3.580429932415929,3.557000000000002,timeout,0.7718571428571407,600
2026-01-25 18:00:00,2026-01-25 19:01:00,2026-01-25 19:58:00,buy,2,104.767,105.90075,1.0821632766042804,0.04,1.0421632766042803,1.1337500000000063,trailing_stop,0.971500000000002,57
2026-01-26 00:00:00,2026-01-26 01:01:00,2026-01-26 09:02:00,buy,2,107.713,108.54464285714286,0.7720914440623392,0.04,0.7320914440623392,0.8316428571428673,trailing_stop,1.5495714285714275,481
2026-01-28 03:00:00,2026-01-28 04:01:00,2026-01-28 06:04:00,buy,2,113.953,112.138,-1.5927619281633638,0.04,-1.6327619281633639,-1.8149999999999977,stop_loss,1.815,123
2026-01-28 07:00:00,2026-01-28 08:01:00,2026-01-28 10:08:00,buy,2,113.407,113.20785714285715,-0.17560014561962292,0.04,-0.21560014561962293,-0.19914285714284574,trailing_stop,1.6414285714285717,127
2026-01-29 02:00:00,2026-01-29 03:01:00,2026-01-29 03:44:00,buy,2,118.052,115.87657142857144,-1.8427714663271852,0.04,-1.8827714663271853,-2.1754285714285686,stop_loss,2.175428571428571,43
2026-01-29 04:00:00,2026-01-29 05:01:00,2026-01-29 10:01:00,buy,2,117.502,118.46453571428572,0.8191653880663489,0.04,0.7791653880663488,0.9625357142857212,trailing_stop,2.121642857142857,300
2026-01-30 01:00:00,2026-01-30 02:01:00,2026-01-30 05:26:00,sell,0,107.573,99.81403571428572,7.212743240138576,0.04,7.172743240138576,7.758964285714271,trailing_stop,3.3693571428571434,205
2026-01-30 06:00:00,2026-01-30 07:01:00,2026-01-30 13:45:00,sell,0,103.741,79.13214285714287,23.72143814196618,0.04,23.68143814196618,24.608857142857133,trailing_stop,3.8174285714285703,404
2026-02-03 23:00:00,2026-02-04 00:01:00,2026-02-04 02:26:00,sell,0,88.193,90.26135714285715,-2.345262257613589,0.04,-2.385262257613589,-2.0683571428571526,stop_loss,2.0683571428571463,145
2026-02-04 07:00:00,2026-02-04 08:01:00,2026-02-04 09:38:00,buy,2,89.43,89.75282142857142,0.3609766617146549,0.04,0.32097666171465494,0.32282142857141594,trailing_stop,1.608785714285716,97
2026-02-04 19:00:00,2026-02-04 20:01:00,2026-02-04 21:29:00,sell,0,89.591,83.69171428571428,6.584685642849964,0.04,6.544685642849964,5.8992857142857105,trailing_stop,2.2471428571428578,88
2026-02-05 00:00:00,2026-02-05 01:01:00,2026-02-05 03:22:00,sell,0,77.367,80.79964285714286,-4.436830763946969,0.04,-4.476830763946969,-3.432642857142852,stop_loss,3.432642857142857,141
2026-02-05 04:00:00,2026-02-05 05:01:00,2026-02-05 11:44:00,sell,0,78.801,77.13492857142856,2.11427701243822,0.04,2.07427701243822,1.666071428571442,trailing_stop,3.2532857142857137,403
2026-02-06 00:00:00,2026-02-06 01:01:00,2026-02-06 09:37:00,sell,0,75.181,76.26239285714286,-1.4383858383672192,0.04,-1.4783858383672193,-1.081392857142859,trailing_stop,3.2189285714285725,516
2026-02-09 18:00:00,2026-02-09 19:01:00,2026-02-10 00:30:00,buy,2,82.01,80.58314285714286,-1.7398575086661927,0.04,-1.7798575086661927,-1.4268571428571448,stop_loss,1.4268571428571428,329
2026-02-10 06:00:00,2026-02-10 07:01:00,2026-02-10 16:59:00,sell,0,82.319,80.76,1.8938519661317526,0.04,1.8538519661317525,1.5589999999999975,timeout,1.1477142857142837,598
2026-02-10 18:00:00,2026-02-10 19:01:00,2026-02-10 21:42:00,sell,0,81.411,82.42807142857143,-1.2493046745174814,0.04,-1.2893046745174814,-1.0170714285714268,stop_loss,1.017071428571428,161
2026-02-10 22:00:00,2026-02-10 23:01:00,2026-02-11 02:04:00,sell,0,82.636,83.61614285714285,-1.186096685636831,0.04,-1.226096685636831,-0.9801428571428517,stop_loss,0.9801428571428568,183
2026-02-11 05:00:00,2026-02-11 06:01:00,2026-02-11 08:30:00,buy,2,85.626,84.76328571428571,-1.0075377638968188,0.04,-1.0475377638968189,-0.86271428571429,stop_loss,0.8627142857142839,149
2026-02-11 09:00:00,2026-02-11 10:01:00,2026-02-11 18:59:00,buy,2,83.672,83.11875,-0.6612128310545838,0.04,-0.7012128310545839,-0.5532499999999914,trailing_stop,1.1514999999999975,538
2026-02-11 23:00:00,2026-02-12 00:01:00,2026-02-12 10:01:00,sell,0,83.439,82.727,0.8533179927851355,0.04,0.8133179927851355,0.7119999999999891,timeout,1.251571428571428,600
2026-02-13 02:00:00,2026-02-13 03:01:00,2026-02-13 10:03:00,sell,0,78.001,78.17492857142858,-0.2229824892354914,0.04,-0.2629824892354914,-0.17392857142857565,trailing_stop,1.5112857142857157,422
2026-02-15 19:00:00,2026-02-15 20:01:00,2026-02-16 01:45:00,sell,0,76.582,76.93146428571428,-0.4563269250140904,0.04,-0.49632692501409037,-0.34946428571429067,trailing_stop,1.4656428571428566,344
2026-02-16 02:00:00,2026-02-16 03:01:00,2026-02-16 13:01:00,sell,0,76.963,76.602,0.46905655964553106,0.04,0.4290565596455311,0.36099999999999,timeout,1.1312142857142848,600
2026-02-16 21:00:00,2026-02-16 22:01:00,2026-02-17 00:37:00,sell,0,76.5,74.07175000000001,3.1741830065359364,0.04,3.1341830065359364,2.4282499999999914,trailing_stop,0.9045000000000007,156
2026-02-18 18:00:00,2026-02-18 19:01:00,2026-02-19 05:01:00,buy,2,77.039,78.512,1.9120185879879008,0.04,1.8720185879879008,1.472999999999999,timeout,0.824071428571429,600
2026-02-19 06:00:00,2026-02-19 07:01:00,2026-02-19 11:06:00,buy,2,77.909,77.99303571428571,0.1078639364973295,0.04,0.0678639364973295,0.08403571428570444,trailing_stop,0.7426428571428596,245
2026-02-19 18:00:00,2026-02-19 19:01:00,2026-02-20 05:01:00,buy,2,77.957,80.304,3.0106340674987604,0.04,2.9706340674987604,2.3470000000000084,timeout,0.8291428571428574,600
2026-02-20 06:00:00,2026-02-20 07:01:00,2026-02-20 10:03:00,buy,2,80.448,80.89346428571429,0.5537294720991128,0.04,0.5137294720991128,0.4454642857142943,trailing_stop,0.7683571428571432,182
2026-02-20 11:00:00,2026-02-20 12:01:00,2026-02-20 16:59:00,buy,2,82.44,84.507,2.507278020378466,0.04,2.467278020378466,2.0670000000000073,timeout,1.0212857142857164,298
2026-02-22 18:00:00,2026-02-22 19:01:00,2026-02-23 02:26:00,buy,2,86.651,85.42107142857142,-1.4194049363868544,0.04,-1.4594049363868544,-1.229928571428573,stop_loss,1.229928571428572,445
2026-02-23 03:00:00,2026-02-23 04:01:00,2026-02-23 10:56:00,buy,2,86.319,86.36921428571429,0.05817292335904029,0.04,0.01817292335904029,0.050214285714289986,trailing_stop,1.0998571428571415,415
2026-02-24 07:00:00,2026-02-24 08:01:00,2026-02-24 08:48:00,buy,2,88.066,87.05621428571429,-1.1466237983849752,0.04,-1.1866237983849752,-1.0097857142857123,stop_loss,1.0097857142857145,47
2026-02-24 19:00:00,2026-02-24 20:01:00,2026-02-24 20:30:00,sell,0,87.446,88.502,-1.2076024060563062,0.04,-1.2476024060563062,-1.0559999999999974,stop_loss,1.0560000000000005,29
2026-02-24 22:00:00,2026-02-24 23:01:00,2026-02-25 09:01:00,buy,2,89.505,90.327,0.9183844477962156,0.04,0.8783844477962156,0.8220000000000027,timeout,1.175285714285715,600
2026-02-25 15:00:00,2026-02-25 16:01:00,2026-02-25 18:53:00,buy,2,88.449,88.21339285714285,-0.26637626525698227,0.04,-0.30637626525698225,-0.23560714285714823,trailing_stop,0.91907142857143,172
2026-02-26 01:00:00,2026-02-26 02:01:00,2026-02-26 10:49:00,sell,0,89.231,87.07603571428571,2.415039936473071,0.04,2.3750399364730708,2.1549642857142857,trailing_stop,1.2613571428571444,528
2026-02-26 19:00:00,2026-02-26 20:01:00,2026-02-26 21:00:00,sell,0,88.503,89.61928571428571,-1.2612970343216718,0.04,-1.3012970343216719,-1.1162857142857092,stop_loss,1.1162857142857123,59
2026-02-27 03:00:00,2026-02-27 04:01:00,2026-02-27 09:31:00,buy,2,89.533,91.35885714285713,2.039311921701642,0.04,1.9993119217016422,1.8258571428571315,trailing_stop,0.8914285714285738,330
2026-02-27 10:00:00,2026-02-27 11:01:00,2026-02-27 16:58:00,buy,2,93.313,93.677,0.39008498279982884,0.04,0.35008498279982886,0.3640000000000043,timeout,1.0297857142857163,357
2026-03-01 18:00:00,2026-03-01 19:01:00,2026-03-01 19:50:00,buy,2,95.676,94.45307142857143,-1.2781978463026966,0.04,-1.3181978463026967,-1.222928571428568,stop_loss,1.22292857142857,49
2026-03-02 03:00:00,2026-03-02 04:01:00,2026-03-02 08:27:00,buy,2,95.323,93.9875,-1.4010259853340707,0.04,-1.4410259853340708,-1.3354999999999961,stop_loss,1.335499999999998,266
2026-03-03 00:00:00,2026-03-03 01:01:00,2026-03-03 02:02:00,sell,0,87.274,85.32257142857142,2.2359792967305028,0.04,2.1959792967305027,1.951428571428579,trailing_stop,1.703714285714286,61
2026-03-03 03:00:00,2026-03-03 04:01:00,2026-03-03 06:45:00,sell,0,85.28,80.84903571428572,5.195783637094608,0.04,5.155783637094608,4.430964285714282,trailing_stop,1.9813571428571453,164
2026-03-03 07:00:00,2026-03-03 08:01:00,2026-03-03 11:05:00,sell,0,82.105,82.96057142857143,-1.042045464431427,0.04,-1.082045464431427,-0.8555714285714231,trailing_stop,2.553714285714288,184
2026-03-04 18:00:00,2026-03-04 19:01:00,2026-03-04 20:10:00,sell,0,83.693,84.88757142857142,-1.4273253779544546,0.04,-1.4673253779544546,-1.1945714285714217,stop_loss,1.1945714285714268,69
2026-03-04 21:00:00,2026-03-04 22:01:00,2026-03-05 01:23:00,sell,0,85.064,82.05632142857142,3.5357831414330043,0.04,3.4957831414330043,3.0076785714285705,trailing_stop,1.1662142857142836,202
2026-03-05 02:00:00,2026-03-05 03:01:00,2026-03-05 04:14:00,sell,0,83.55,84.66721428571428,-1.337180473625713,0.04,-1.377180473625713,-1.117214285714283,stop_loss,1.117214285714283,73
2026-03-05 05:00:00,2026-03-05 06:01:00,2026-03-05 10:01:00,sell,0,84.191,83.2745,1.0885961682365088,0.04,1.0485961682365088,0.9164999999999992,trailing_stop,1.132999999999997,240
2026-03-05 18:00:00,2026-03-05 19:01:00,2026-03-05 20:45:00,sell,0,82.464,83.72664285714285,-1.531144326182153,0.04,-1.571144326182153,-1.2626428571428505,stop_loss,1.2626428571428563,104
2026-03-05 21:00:00,2026-03-05 22:01:00,2026-03-06 08:01:00,sell,0,83.902,81.843,2.454053538652234,0.04,2.414053538652234,2.0589999999999975,timeout,1.3705714285714277,600
2026-03-08 22:00:00,2026-03-08 23:01:00,2026-03-09 00:46:00,sell,0,82.998,84.35707142857143,-1.6374749133369786,0.04,-1.6774749133369786,-1.3590714285714256,stop_loss,1.3590714285714296,105
2026-03-09 01:00:00,2026-03-09 02:01:00,2026-03-09 08:34:00,sell,0,83.397,84.80285714285715,-1.685740665560085,0.04,-1.725740665560085,-1.405857142857144,stop_loss,1.405857142857142,393
2026-03-09 09:00:00,2026-03-09 10:01:00,2026-03-09 13:52:00,sell,0,84.296,85.59007142857143,-1.5351516425114213,0.04,-1.5751516425114214,-1.2940714285714279,stop_loss,1.2940714285714248,231
2026-03-09 18:00:00,2026-03-09 19:01:00,2026-03-09 22:27:00,buy,2,86.732,88.24232142857143,1.7413658494805033,0.04,1.7013658494805033,1.5103214285714301,trailing_stop,1.0557857142857128,206
2026-03-09 23:00:00,2026-03-10 00:01:00,2026-03-10 10:01:00,buy,2,88.241,89.212,1.1003955077571692,0.04,1.0603955077571692,0.9710000000000036,timeout,1.173499999999999,600
2026-03-10 22:00:00,2026-03-10 23:01:00,2026-03-11 00:30:00,buy,2,87.992,87.00342857142857,-1.1234787578091563,0.04,-1.1634787578091563,-0.9885714285714329,stop_loss,0.9885714285714288,89
2026-03-11 03:00:00,2026-03-11 04:01:00,2026-03-11 08:29:00,sell,0,87.006,86.12714285714286,1.0101109611488208,0.04,0.9701109611488208,0.878857142857143,trailing_stop,1.0194285714285718,268
2026-03-11 09:00:00,2026-03-11 10:01:00,2026-03-11 14:57:00,sell,0,85.569,85.97617857142858,-0.47584822941552873,0.04,-0.5158482294155288,-0.40717857142857383,trailing_stop,1.0267857142857173,296
2026-03-11 19:00:00,2026-03-11 20:01:00,2026-03-12 01:39:00,sell,0,85.481,85.68203571428572,-0.2351817530044374,0.04,-0.27518175300443737,-0.2010357142857231,trailing_stop,1.0073571428571444,338
2026-03-12 02:00:00,2026-03-12 03:01:00,2026-03-12 13:01:00,sell,0,87.018,84.9,2.4339791767220516,0.04,2.3939791767220515,2.117999999999995,timeout,0.9765000000000004,600
2026-03-12 19:00:00,2026-03-12 20:01:00,2026-03-13 03:51:00,sell,0,85.096,82.81971428571428,2.674962059656999,0.04,2.634962059656999,2.27628571428572,trailing_stop,0.891142857142856,470
2026-03-13 04:00:00,2026-03-13 05:01:00,2026-03-13 07:03:00,sell,0,82.952,83.99721428571428,-1.260023008142396,0.04,-1.300023008142396,-1.0452142857142803,stop_loss,1.0452142857142854,122
2026-03-13 08:00:00,2026-03-13 09:01:00,2026-03-13 12:14:00,sell,0,83.317,80.97407142857142,2.8120654505425935,0.04,2.7720654505425935,2.3429285714285726,trailing_stop,1.048714285714284,193
2026-03-16 00:00:00,2026-03-16 01:01:00,2026-03-16 05:55:00,sell,0,80.054,78.92017857142856,1.4163207691950899,0.04,1.3763207691950898,1.1338214285714372,trailing_stop,1.2587857142857155,294
2026-03-16 06:00:00,2026-03-16 07:01:00,2026-03-16 08:00:00,sell,0,78.935,80.31414285714285,-1.747188011836134,0.04,-1.787188011836134,-1.3791428571428526,stop_loss,1.3791428571428566,59
2026-03-17 07:00:00,2026-03-17 08:01:00,2026-03-17 11:33:00,sell,0,80.778,79.53196428571428,1.5425434082122913,0.04,1.5025434082122913,1.2460357142857248,trailing_stop,0.872642857142856,212
2026-03-17 19:00:00,2026-03-17 20:01:00,2026-03-17 20:07:00,sell,0,79.05,79.84892857142857,-1.0106623294479136,0.04,-1.0506623294479136,-0.7989285714285757,stop_loss,0.7989285714285705,6
2026-03-17 22:00:00,2026-03-17 23:01:00,2026-03-18 00:38:00,sell,0,78.58,79.41764285714285,-1.065974620950437,0.04,-1.105974620950437,-0.8376428571428534,stop_loss,0.8376428571428575,97
2026-03-18 01:00:00,2026-03-18 02:01:00,2026-03-18 08:25:00,sell,0,79.706,76.61257142857143,3.8810485677722815,0.04,3.8410485677722814,3.093428571428575,trailing_stop,0.7297142857142873,384
2026-03-18 09:00:00,2026-03-18 10:01:00,2026-03-18 20:01:00,sell,0,77.027,76.376,0.845158191283571,0.04,0.8051581912835709,0.6509999999999962,timeout,1.1505714285714308,600
2026-03-18 21:00:00,2026-03-18 22:01:00,2026-03-19 03:53:00,sell,0,76.326,71.47492857142856,6.355726002373281,0.04,6.315726002373281,4.85107142857143,trailing_stop,1.0552857142857144,352
2026-03-24 06:00:00,2026-03-24 07:01:00,2026-03-24 09:46:00,sell,0,70.04,69.77775000000001,0.37442889777269345,0.04,0.33442889777269347,0.26224999999999454,trailing_stop,1.410500000000001,165
2026-03-24 19:00:00,2026-03-24 20:01:00,2026-03-25 01:14:00,buy,2,73.717,72.45778571428572,-1.708173536245749,0.04,-1.7481735362457491,-1.259214285714279,stop_loss,1.259214285714285,313
2026-03-25 04:00:00,2026-03-25 05:01:00,2026-03-25 10:18:00,buy,2,72.774,71.79214285714286,-1.3491867189616311,0.04,-1.3891867189616312,-0.9818571428571374,stop_loss,0.9818571428571444,317
2026-03-25 19:00:00,2026-03-25 20:01:00,2026-03-26 06:01:00,sell,0,71.812,67.897,5.451735086058029,0.04,5.411735086058029,3.914999999999992,timeout,0.9545,600
2026-03-26 07:00:00,2026-03-26 08:01:00,2026-03-26 08:43:00,sell,0,67.653,68.76114285714286,-1.6379803661964016,0.04,-1.6779803661964017,-1.1081428571428518,stop_loss,1.1081428571428569,42
2026-03-26 23:00:00,2026-03-27 00:01:00,2026-03-27 09:45:00,sell,0,69.432,69.09467857142856,0.4858299178641585,0.04,0.44582991786415854,0.33732142857144254,trailing_stop,1.0897857142857137,584
2026-03-27 11:00:00,2026-03-27 12:01:00,2026-03-27 15:57:00,buy,2,70.202,69.717,-0.6908635081621598,0.04,-0.7308635081621598,-0.48499999999999943,timeout,0.9456428571428565,236
2026-03-29 18:00:00,2026-03-29 20:00:00,2026-03-30 05:01:00,buy,2,67.976,70.851,4.22943391785336,0.04,4.18943391785336,2.875,timeout,1.0582857142857134,541
2026-03-30 06:00:00,2026-03-30 07:01:00,2026-03-30 09:42:00,buy,2,70.73,70.48703571428572,-0.343509523136264,0.04,-0.38350952313626396,-0.24296428571427953,trailing_stop,0.8446428571428564,161
2026-03-30 16:00:00,2026-03-30 18:05:00,2026-03-30 20:16:00,buy,2,70.163,69.45335714285714,-1.0114203456848385,0.04,-1.0514203456848386,-0.7096428571428532,stop_loss,0.7096428571428562,131
2026-03-30 21:00:00,2026-03-30 22:01:00,2026-03-31 01:12:00,buy,2,72.726,71.78785714285715,-1.2899690030289719,0.04,-1.329969003028972,-0.9381428571428501,stop_loss,0.9381428571428562,191
2026-03-31 02:00:00,2026-03-31 03:01:00,2026-03-31 13:01:00,buy,2,71.988,74.69,3.7534033450019426,0.04,3.7134033450019426,2.701999999999998,timeout,0.8336428571428566,600
2026-03-31 18:00:00,2026-03-31 19:05:00,2026-03-31 21:34:00,buy,2,75.092,74.28835714285714,-1.0702110173425419,0.04,-1.110211017342542,-0.8036428571428615,stop_loss,0.8036428571428574,149
2026-03-31 22:00:00,2026-03-31 23:01:00,2026-04-01 03:53:00,buy,2,73.974,74.10235714285714,0.17351656373474547,0.04,0.13351656373474546,0.12835714285714062,trailing_stop,0.836428571428572,292
2026-04-01 04:00:00,2026-04-01 05:01:00,2026-04-01 14:37:00,buy,2,74.398,74.9260357142857,0.709744501580294,0.04,0.669744501580294,0.5280357142857071,trailing_stop,0.7846428571428581,576
2026-04-01 16:00:00,2026-04-01 18:28:00,2026-04-01 21:03:00,buy,2,75.006,74.72260714285714,-0.37782691670380664,0.04,-0.4178269167038066,-0.2833928571428572,trailing_stop,0.7369285714285699,155
2026-04-01 23:00:00,2026-04-02 00:01:00,2026-04-02 03:07:00,sell,0,72.196,70.86678571428571,1.8411190172783622,0.04,1.8011190172783622,1.3292142857142863,trailing_stop,0.9218571428571432,186
2026-04-02 04:00:00,2026-04-02 05:01:00,2026-04-02 09:49:00,sell,0,71.29,71.12257142857143,0.2348556199026133,0.04,0.1948556199026133,0.16742857142857304,trailing_stop,1.0657142857142878,288
2026-04-06 03:00:00,2026-04-06 04:01:00,2026-04-06 05:11:00,sell,0,72.517,73.3635,-1.1673124922432065,0.04,-1.2073124922432066,-0.846500000000006,stop_loss,0.8464999999999999,70
2026-04-06 06:00:00,2026-04-06 07:01:00,2026-04-06 16:59:00,sell,0,73.262,72.73,0.7261609019682734,0.04,0.6861609019682734,0.5319999999999965,timeout,0.8382142857142857,598
2026-04-06 22:00:00,2026-04-06 23:01:00,2026-04-07 00:55:00,sell,0,72.492,73.18114285714286,-0.9506467708752067,0.04,-0.9906467708752067,-0.6891428571428548,stop_loss,0.6891428571428558,114
2026-04-07 03:00:00,2026-04-07 04:01:00,2026-04-07 05:09:00,sell,0,72.245,72.96335714285715,-0.9943347537644736,0.04,-1.0343347537644736,-0.718357142857144,stop_loss,0.718357142857143,68
2026-04-08 00:00:00,2026-04-08 01:01:00,2026-04-08 10:31:00,buy,2,76.606,75.53057142857142,-1.403843786946942,0.04,-1.443843786946942,-1.0754285714285743,stop_loss,1.0754285714285712,570
2026-04-08 23:00:00,2026-04-09 00:01:00,2026-04-09 09:35:00,sell,0,73.983,74.91578571428572,-1.2608108812642282,0.04,-1.3008108812642283,-0.9327857142857141,stop_loss,0.932785714285714,574
2026-04-09 10:00:00,2026-04-09 11:01:00,2026-04-09 11:21:00,sell,0,74.865,75.49407142857142,-0.8402743986795186,0.04,-0.8802743986795186,-0.6290714285714216,stop_loss,0.6290714285714267,20
2026-04-09 13:00:00,2026-04-09 14:01:00,2026-04-09 14:32:00,buy,2,76.377,75.72842857142857,-0.8491711229446425,0.04,-0.8891711229446425,-0.6485714285714295,stop_loss,0.6485714285714285,31
2026-04-09 18:00:00,2026-04-09 19:01:00,2026-04-10 04:19:00,buy,2,75.265,75.17157142857143,-0.12413282591984982,0.04,-0.16413282591984982,-0.09342857142857497,trailing_stop,0.6822857142857137,558
2026-04-10 05:00:00,2026-04-10 06:01:00,2026-04-10 11:39:00,buy,2,75.412,76.05225,0.8490028112236708,0.04,0.8090028112236708,0.6402499999999947,trailing_stop,0.4964999999999985,338
2026-04-13 01:00:00,2026-04-13 02:01:00,2026-04-13 12:01:00,sell,0,74.715,74.086,0.841865756541531,0.04,0.8018657565415309,0.6290000000000049,timeout,0.8277142857142822,600
2026-04-13 22:00:00,2026-04-13 23:01:00,2026-04-14 09:01:00,buy,2,76.621,77.611,1.292073974497865,0.04,1.252073974497865,0.9900000000000091,timeout,0.6694285714285725,600
