signal_dt,open_dt,close_dt,side,predicted_class,open_price,exit_price,gross_pct,commission_pct,profit_pct,profit_points,exit_reason,atr_at_entry,minutes_in_trade,roll_low,roll_high,atr_prev,extension_atr,ext_bin
2026-01-12 10:00:00,2026-01-12 11:01:00,2026-01-12 18:06:00,buy,2,85.432,84.57814285714286,-0.9994582157237771,0.04,-1.039458215723777,-0.8538571428571373,stop_loss,0.8538571428571414,425,78.183,85.71,0.8745714285714276,8.288631166285532,"(3.0, 99.0]"
2026-01-22 02:00:00,2026-01-22 03:01:00,2026-01-22 10:31:00,sell,0,94.139,94.74828571428571,-0.6472192335649608,0.04,-0.6872192335649608,-0.6092857142857184,trailing_stop,1.260857142857145,450,90.297,95.319,1.2998571428571455,0.9077920650620982,"(0.5, 1.0]"
2026-01-23 09:00:00,2026-01-23 10:01:00,2026-01-23 16:59:00,buy,2,99.344,103.155,3.8361652440006515,0.04,3.7961652440006515,3.811000000000007,timeout,0.838,418,92.857,99.666,0.8173571428571427,7.936555099187271,"(3.0, 99.0]"
2026-01-25 18:00:00,2026-01-25 19:01:00,2026-01-25 19:58:00,buy,2,104.767,105.90075,1.0821632766042804,0.04,1.0421632766042803,1.1337500000000063,trailing_stop,0.9715000000000019,57,96.022,103.333,0.9164285714285734,9.542478565861233,"(3.0, 99.0]"
2026-01-29 03:00:00,2026-01-29 04:01:00,2026-01-29 10:02:00,buy,2,116.824,118.2122142857143,1.1882954578804852,0.04,1.1482954578804851,1.388214285714298,trailing_stop,2.289857142857142,361,110.48,120.437,2.175428571428571,2.916206987128971,"(2.0, 3.0]"
2026-01-30 03:00:00,2026-01-30 04:01:00,2026-01-30 05:27:00,sell,0,104.387,99.87789285714285,4.319606026475659,0.04,4.279606026475659,4.509107142857147,trailing_stop,3.4119285714285703,86,104.565,121.647,3.4077142857142855,5.064978619937958,"(3.0, 99.0]"
2026-01-30 07:00:00,2026-01-30 08:01:00,2026-01-30 13:45:00,sell,0,100.409,79.50167857142857,20.822158799083184,0.04,20.782158799083184,20.907321428571436,trailing_stop,4.0637857142857134,344,94.76,121.647,3.8174285714285707,5.563430880922088,"(3.0, 99.0]"
2026-02-05 07:00:00,2026-02-05 08:01:00,2026-02-05 16:59:00,sell,0,75.455,70.932,5.994301239149157,0.04,5.9543012391491565,4.522999999999996,timeout,3.3357857142857106,538,73.382,92.166,3.1762142857142828,5.261294892841887,"(3.0, 99.0]"
2026-02-11 08:00:00,2026-02-11 09:01:00,2026-02-11 09:40:00,buy,2,84.693,83.64542857142857,-1.2369043823827595,0.04,-1.2769043823827595,-1.0475714285714304,stop_loss,1.0475714285714264,39,79.915,86.291,0.9375714285714258,5.096145055614816,"(3.0, 99.0]"
2026-02-15 18:00:00,2026-02-15 19:01:00,2026-02-16 01:45:00,sell,0,76.31,76.92535714285715,-0.8063912237677231,0.04,-0.8463912237677231,-0.6153571428571496,trailing_stop,1.4615714285714279,404,73.621,79.331,1.345785714285714,2.244785308635424,"(2.0, 3.0]"
2026-02-16 04:00:00,2026-02-16 05:01:00,2026-02-16 14:28:00,sell,0,76.997,76.596,0.520799511669281,0.04,0.480799511669281,0.40099999999999625,timeout,1.0902142857142851,567,74.126,79.331,1.113357142857142,2.0963623532430917,"(2.0, 3.0]"
2026-02-16 20:00:00,2026-02-16 21:01:00,2026-02-17 00:37:00,sell,0,75.925,74.01710714285714,2.512865139470339,0.04,2.472865139470339,1.9078928571428548,trailing_stop,0.86807142857143,216,74.126,77.521,0.6799285714285729,2.347305389221557,"(2.0, 3.0]"
2026-02-19 04:00:00,2026-02-19 05:01:00,2026-02-19 06:51:00,buy,2,78.572,77.80592857142857,-0.9749929091424888,0.04,-1.0149929091424887,-0.7660714285714363,stop_loss,0.7660714285714312,110,75.292,79.473,0.7988571428571447,4.105865522174527,"(3.0, 99.0]"
2026-02-19 07:00:00,2026-02-19 08:01:00,2026-02-19 11:07:00,buy,2,77.915,77.93164285714285,0.021360273558161065,0.04,-0.018639726441838936,0.016642857142841194,trailing_stop,0.7835714285714316,186,75.292,79.473,0.7426428571428596,3.5319803789554625,"(3.0, 99.0]"
2026-02-20 06:00:00,2026-02-20 07:01:00,2026-02-20 10:03:00,buy,2,80.448,80.89346428571429,0.5537294720991128,0.04,0.5137294720991128,0.4454642857142943,trailing_stop,0.7683571428571432,182,77.17,81.191,0.7569285714285721,4.330659620647339,"(3.0, 99.0]"
2026-02-20 15:00:00,2026-02-20 16:01:00,2026-02-20 16:59:00,buy,2,84.389,84.507,0.13982865065353212,0.04,0.09982865065353211,0.11800000000000921,timeout,1.0943571428571437,58,77.405,83.336,1.0287142857142868,6.789057075406181,"(3.0, 99.0]"
2026-02-25 09:00:00,2026-02-25 10:01:00,2026-02-25 15:30:00,buy,2,90.548,89.59714285714286,-1.0501139095917589,0.04,-1.090113909591759,-0.9508571428571457,stop_loss,0.9508571428571437,329,85.361,91.222,0.8956428571428583,5.7913709227211,"(3.0, 99.0]"
2026-02-27 12:00:00,2026-02-27 13:01:00,2026-02-27 13:24:00,buy,2,93.5,92.44721428571428,-1.1259740259740307,0.04,-1.1659740259740308,-1.0527857142857187,stop_loss,1.0527857142857155,23,86.334,94.127,1.038642857142859,6.899387937555861,"(3.0, 99.0]"
2026-02-27 15:00:00,2026-02-27 16:01:00,2026-02-27 16:58:00,buy,2,93.734,93.677,-0.060810378304551126,0.04,-0.10081037830455113,-0.05699999999998795,timeout,1.1133571428571432,57,87.351,94.127,1.1035714285714289,5.783948220064719,"(3.0, 99.0]"
2026-03-01 18:00:00,2026-03-01 19:01:00,2026-03-01 19:50:00,buy,2,95.676,94.45307142857143,-1.2781978463026966,0.04,-1.3181978463026967,-1.222928571428568,stop_loss,1.22292857142857,49,87.462,94.127,1.0885714285714283,7.545669291338584,"(3.0, 99.0]"
2026-03-02 06:00:00,2026-03-02 07:01:00,2026-03-02 08:44:00,buy,2,94.494,93.20092857142858,-1.3684164376271755,0.04,-1.4084164376271755,-1.293071428571423,stop_loss,1.2930714285714262,103,89.059,96.386,1.272214285714283,4.272079052271079,"(3.0, 99.0]"
2026-03-03 04:00:00,2026-03-03 05:01:00,2026-03-03 06:45:00,sell,0,84.301,80.96153571428572,3.961357855439776,0.04,3.921357855439776,3.3394642857142856,trailing_stop,2.056357142857144,104,82.767,96.167,1.9813571428571453,5.988824398860802,"(3.0, 99.0]"
2026-03-05 04:00:00,2026-03-05 05:01:00,2026-03-05 09:35:00,sell,0,83.937,83.25714285714285,0.8099612124059056,0.04,0.7699612124059055,0.6798571428571449,trailing_stop,1.1214285714285677,274,80.307,86.794,1.126428571428568,2.5363348129359613,"(2.0, 3.0]"
2026-03-08 20:00:00,2026-03-08 21:01:00,2026-03-08 21:09:00,sell,0,80.5,81.84171428571429,-1.666725820763092,0.04,-1.706725820763092,-1.3417142857142892,stop_loss,1.3417142857142872,8,80.611,84.884,1.3260000000000016,3.3061840120663613,"(3.0, 99.0]"
2026-03-08 22:00:00,2026-03-08 23:01:00,2026-03-09 00:46:00,sell,0,82.998,84.35707142857143,-1.6374749133369786,0.04,-1.6774749133369786,-1.3590714285714256,stop_loss,1.3590714285714296,105,79.448,84.884,1.4611428571428584,1.2907704341024597,"(1.0, 1.5]"
2026-03-09 01:00:00,2026-03-09 02:01:00,2026-03-09 08:34:00,sell,0,83.397,84.80285714285715,-1.685740665560085,0.04,-1.725740665560085,-1.405857142857144,stop_loss,1.405857142857142,393,79.448,84.884,1.408285714285714,1.0558936904037295,"(1.0, 1.5]"
2026-03-11 08:00:00,2026-03-11 09:01:00,2026-03-11 19:01:00,sell,0,85.377,84.189,1.3914754559190443,0.04,1.3514754559190443,1.1880000000000024,timeout,1.068714285714288,600,85.2,89.677,0.9741428571428585,4.414136970230245,"(3.0, 99.0]"
2026-03-11 20:00:00,2026-03-11 21:01:00,2026-03-12 01:39:00,sell,0,85.241,85.71000000000001,-0.550204713694124,0.04,-0.5902047136941241,-0.4690000000000083,trailing_stop,1.0260000000000022,278,83.776,89.25,1.0073571428571444,3.9797206268169836,"(3.0, 99.0]"
2026-03-12 19:00:00,2026-03-12 20:01:00,2026-03-13 03:51:00,sell,0,85.096,82.81971428571428,2.674962059656999,0.04,2.634962059656999,2.27628571428572,trailing_stop,0.891142857142856,470,82.928,87.393,0.8398571428571405,2.734988943697912,"(2.0, 3.0]"
2026-03-13 04:00:00,2026-03-13 05:01:00,2026-03-13 07:03:00,sell,0,82.952,83.99721428571428,-1.260023008142396,0.04,-1.300023008142396,-1.0452142857142803,stop_loss,1.0452142857142854,122,81.483,87.393,1.0249999999999997,4.332682926829272,"(3.0, 99.0]"
2026-03-13 08:00:00,2026-03-13 09:01:00,2026-03-13 12:14:00,sell,0,83.317,80.97407142857142,2.8120654505425935,0.04,2.7720654505425935,2.3429285714285726,trailing_stop,1.048714285714284,193,81.483,87.393,0.9973571428571414,4.086800830767041,"(3.0, 99.0]"
2026-03-26 04:00:00,2026-03-26 05:01:00,2026-03-26 08:45:00,sell,0,67.953,69.03092857142857,-1.5862854788288552,0.04,-1.6262854788288552,-1.077928571428572,stop_loss,1.077928571428571,224,67.687,73.679,1.1061428571428564,5.1765465581815855,"(3.0, 99.0]"
2026-03-26 20:00:00,2026-03-26 21:01:00,2026-03-27 00:34:00,sell,0,68.698,69.93985714285714,-1.8077049446230498,0.04,-1.8477049446230498,-1.2418571428571425,stop_loss,1.2418571428571425,213,66.619,72.021,1.2097142857142853,2.7469296173830964,"(2.0, 3.0]"
2026-03-31 04:00:00,2026-03-31 05:01:00,2026-03-31 15:01:00,buy,2,73.142,75.046,2.6031555057285973,0.04,2.5631555057285973,1.9040000000000106,timeout,0.9069285714285706,600,68.906,73.451,0.9044285714285708,4.683620281156208,"(3.0, 99.0]"
2026-03-31 16:00:00,2026-03-31 18:06:00,2026-03-31 18:10:00,buy,2,75.338,74.51028571428571,-1.098667718434627,0.04,-1.138667718434627,-0.8277142857142792,stop_loss,0.8277142857142853,4,68.906,75.272,0.8355714285714281,7.697726107026832,"(3.0, 99.0]"
2026-03-31 19:00:00,2026-03-31 20:01:00,2026-03-31 22:38:00,buy,2,74.892,74.08928571428571,-1.0718291482592104,0.04,-1.1118291482592104,-0.8027142857142877,stop_loss,0.8027142857142857,157,68.906,75.477,0.8036428571428574,7.448582348235697,"(3.0, 99.0]"
2026-04-01 03:00:00,2026-04-01 04:01:00,2026-04-01 14:01:00,buy,2,74.142,75.723,2.1323945941571623,0.04,2.0923945941571622,1.581000000000003,timeout,0.7803571428571436,600,71.614,75.552,0.7737857142857152,3.2670543709037054,"(3.0, 99.0]"
2026-04-01 18:00:00,2026-04-01 19:01:00,2026-04-01 21:04:00,buy,2,75.297,74.61428571428571,-0.906695201288608,0.04,-0.9466952012886081,-0.6827142857142832,stop_loss,0.6827142857142842,123,73.669,76.103,0.7369285714285699,2.2091693321702093,"(2.0, 3.0]"
2026-04-01 23:00:00,2026-04-02 00:01:00,2026-04-02 01:33:00,buy,2,72.196,71.27414285714285,-1.2768811885106506,0.04,-1.3168811885106506,-0.9218571428571494,stop_loss,0.9218571428571433,92,71.501,76.103,0.9404285714285712,0.7390247607473726,"(0.5, 1.0]"
2026-04-02 04:00:00,2026-04-02 05:01:00,2026-04-02 09:49:00,sell,0,71.29,71.12257142857143,0.2348556199026133,0.04,0.1948556199026133,0.16742857142857304,trailing_stop,1.0657142857142878,288,69.484,76.103,1.0491428571428583,4.5875544662309204,"(3.0, 99.0]"
2026-04-07 07:00:00,2026-04-07 08:01:00,2026-04-07 10:24:00,sell,0,72.093,70.8947857142857,1.6620397066487733,0.04,1.6220397066487733,1.1982142857143003,trailing_stop,0.7778571428571419,143,71.498,73.547,0.7619999999999995,1.9081364829396255,"(1.5, 2.0]"
2026-04-08 04:00:00,2026-04-08 05:01:00,2026-04-08 10:25:00,buy,2,76.98,76.01914285714287,-1.2481906246520351,0.04,-1.2881906246520352,-0.9608571428571366,stop_loss,0.9608571428571407,324,69.728,77.621,0.9808571428571408,7.39353335275272,"(3.0, 99.0]"
2026-04-10 16:00:00,2026-04-12 18:00:00,2026-04-12 18:00:00,buy,2,73.694,73.187,-0.6879800255109032,0.04,-0.7279800255109032,-0.507000000000005,timeout,0.5639999999999981,0,74.806,76.797,0.54935714285714,-2.024184111298922,
2026-04-12 20:00:00,2026-04-12 21:01:00,2026-04-13 07:01:00,sell,0,74.397,74.291,0.14247886339504112,0.04,0.10247886339504111,0.10600000000000875,timeout,0.8368571428571404,600,72.515,76.797,0.8097142857142826,2.964008468595625,"(2.0, 3.0]"
2026-04-14 10:00:00,2026-04-14 11:01:00,2026-04-14 21:01:00,buy,2,78.956,79.502,0.6915243933329858,0.04,0.6515243933329857,0.5459999999999923,timeout,0.6521428571428538,600,73.541,78.341,0.6302857142857111,8.591341795104315,"(3.0, 99.0]"
2026-04-15 03:00:00,2026-04-15 04:01:00,2026-04-15 05:47:00,buy,2,79.113,78.54385714285715,-0.71940497407866,0.04,-0.75940497407866,-0.5691428571428503,stop_loss,0.5691428571428544,106,76.605,80.987,0.5734285714285688,4.373692077727964,"(3.0, 99.0]"
2026-04-15 06:00:00,2026-04-15 07:01:00,2026-04-15 11:06:00,buy,2,78.667,79.57932142857143,1.1597257154479403,0.04,1.1197257154479403,0.9123214285714312,trailing_stop,0.6057857142857129,245,77.144,80.987,0.5998571428571405,2.5389378423434183,"(2.0, 3.0]"
2026-04-22 20:00:00,2026-04-22 21:01:00,2026-04-23 07:01:00,sell,0,78.084,74.514,4.571999385277403,0.04,4.531999385277403,3.5700000000000074,timeout,0.5337857142857152,600,76.709,78.662,0.42228571428571576,1.3687415426251714,"(1.0, 1.5]"
2026-04-26 20:00:00,2026-04-26 21:01:00,2026-04-26 22:53:00,sell,0,75.675,75.97810714285714,-0.4005380150077882,0.04,-0.44053801500778816,-0.3031071428571437,trailing_stop,0.6320714285714288,112,73.935,76.662,0.601071428571429,1.642067736185397,"(1.5, 2.0]"
2026-04-27 18:00:00,2026-04-27 19:01:00,2026-04-28 04:29:00,sell,0,75.872,73.36478571428572,3.304531692474541,0.04,3.264531692474541,2.5072142857142836,trailing_stop,0.4618571428571424,568,74.639,76.573,0.4410714285714284,1.589311740890674,"(1.5, 2.0]"
2026-04-28 06:00:00,2026-04-28 07:01:00,2026-04-28 08:20:00,sell,0,73.179,72.98225,0.2688612853414349,0.04,0.22886128534143488,0.19675000000000864,trailing_stop,0.6454999999999994,79,72.672,76.135,0.623428571428571,4.741521539871686,"(3.0, 99.0]"
2026-05-06 00:00:00,2026-05-06 01:01:00,2026-05-06 07:57:00,buy,2,75.677,76.92896428571429,1.654352426383551,0.04,1.614352426383551,1.2519642857142799,trailing_stop,0.5813571428571436,416,72.611,75.706,0.6151428571428578,4.9842080817464,"(3.0, 99.0]"
2026-05-06 08:00:00,2026-05-06 09:01:00,2026-05-06 19:01:00,buy,2,76.955,77.394,0.5704632577480439,0.04,0.5304632577480438,0.43900000000000716,timeout,0.751571428571431,600,72.616,77.801,0.7337142857142881,5.913746105918982,"(3.0, 99.0]"
2026-05-06 20:00:00,2026-05-06 21:01:00,2026-05-07 07:01:00,buy,2,77.062,80.407,4.340660766655419,0.04,4.300660766655419,3.344999999999999,timeout,0.6000714285714304,600,73.131,77.801,0.6098571428571457,6.44577184352304,"(3.0, 99.0]"
2026-05-15 03:00:00,2026-05-15 04:01:00,2026-05-15 06:22:00,sell,0,78.837,78.54925,0.36499359437827744,0.04,0.32499359437827746,0.2877500000000026,trailing_stop,1.1595000000000002,141,77.544,87.549,1.1190714285714287,7.785025850513821,"(3.0, 99.0]"
2026-05-19 19:00:00,2026-05-19 20:01:00,2026-05-19 21:00:00,sell,0,74.009,74.76942857142858,-1.0274812136747917,0.04,-1.0674812136747918,-0.7604285714285766,stop_loss,0.7604285714285715,59,73.068,78.884,0.7744999999999992,6.294383473208528,"(3.0, 99.0]"
2026-05-24 20:00:00,2026-05-24 21:01:00,2026-05-24 23:02:00,buy,2,78.212,77.44735714285714,-0.9776541414908966,0.04,-1.0176541414908966,-0.7646428571428601,stop_loss,0.7646428571428571,121,74.958,78.788,0.7482857142857142,4.348606338297067,"(3.0, 99.0]"
2026-05-25 06:00:00,2026-05-25 07:01:00,2026-05-25 09:01:00,buy,2,78.096,77.44221428571429,-0.8371564667661823,0.04,-0.8771564667661823,-0.6537857142857177,stop_loss,0.6537857142857157,120,74.958,78.788,0.675928571428573,4.6425023776814935,"(3.0, 99.0]"
2026-05-25 18:00:00,2026-05-25 19:01:00,2026-05-25 19:33:00,buy,2,78.179,77.80357142857143,-0.4802166456830753,0.04,-0.5202166456830754,-0.37542857142857144,stop_loss,0.3754285714285735,32,75.372,78.788,0.38028571428571517,7.381292261457539,"(3.0, 99.0]"
2026-05-27 07:00:00,2026-05-27 08:01:00,2026-05-27 08:19:00,sell,0,73.914,74.63464285714286,-0.9749747776373395,0.04,-1.0149747776373395,-0.7206428571428631,stop_loss,0.720642857142859,18,74.078,77.512,0.659714285714287,5.4538761368557696,"(3.0, 99.0]"
2026-05-27 20:00:00,2026-05-27 21:01:00,2026-05-28 01:37:00,sell,0,74.497,72.78010714285715,2.304646975237731,0.04,2.264646975237731,1.7168928571428523,trailing_stop,0.6700714285714265,276,73.375,77.512,0.6552857142857127,4.601046435578822,"(3.0, 99.0]"
2026-05-28 03:00:00,2026-05-28 04:01:00,2026-05-28 08:50:00,sell,0,73.533,73.72114285714285,-0.25586179965845274,0.04,-0.2958617996584527,-0.18814285714285006,trailing_stop,0.6814285714285688,289,71.775,75.781,0.6834999999999981,3.2889539136796064,"(3.0, 99.0]"
